UC Santa Barbara,104.38871004456,104.44371584785,0.49848547270607,19–10,19,29,51.1,51,37.2,30,18.3,19.1,31.3,25.7,51.2,50.6,34.2,34.5,7.2,7.3,55.7,47.1,35.4,35.9,65.2,2020,-5.6589821247633,74.9,71.1
Arkansas Pine Bluff,79.147710784089,102.83367807477,0.046946338150543,3–26,3,29,43.1,48.9,37.4,46.3,26.2,20.6,27.1,30.7,44.6,50.2,26.3,31.1,9.7,7.5,47.7,57.6,28.8,36.9,66.9,2020,-20.009059549066,58.5,67.9
Toledo,105.08338083955,103.86810187014,0.53339306694964,16–15,16,31,50.9,48.7,36.7,26.5,17.6,16.2,27.8,27.7,47.9,46.6,36.8,34.9,8.3,9.5,57.4,44.3,41.8,37.1,68.7,2020,-8.9498660010314,74.5,70.4
Indiana,107.03127396694,92.192760795217,0.84764567226646,20–12,20,32,49.3,47.9,39.2,32.6,18.3,17.8,32.4,24.5,49.5,47.6,32.6,32.2,12.6,8.3,51.0,51.3,29.6,38.6,68.7,2020,1.8708355275143,67.9,68.3
Louisiana,98.885114701002,105.38400840009,0.32475597200176,13–19,13,32,48.0,51.6,34.9,32.8,19.0,18.7,28.6,29.8,47.9,52.0,32.1,33.9,8.1,8.5,46.4,50.3,41.1,36.8,72.5,2020,-12.48532026388,74.3,73.8
Central Michigan,101.17689853116,104.95950678285,0.39601483521714,11–18,11,29,47.5,54.5,33.7,29.2,17.7,21.1,27.5,28.9,47.7,52.1,31.4,38.9,6.8,8.9,40.7,51.2,37.5,39.0,74.4,2020,-11.014814342686,75.1,71.2
Brown,96.086871154222,99.253814788126,0.40783608334012,14–12,14,26,44.9,49.7,32.4,29.3,21.2,19.7,32.8,26.4,44.5,49.4,30.4,33.5,11.5,11.7,47.6,49.1,38.1,36.9,70.1,2020,-6.5135008972247,73.8,72.1
Wright St.,103.86300047169,99.097770280999,0.6318372015627,23–7,23,30,51.0,46.5,37.8,27.1,16.6,18.9,31.9,29.4,49.9,47.3,35.5,30.0,8.1,7.4,47.6,41.6,33.7,32.1,72.8,2020,-3.6443247554902,67.1,71.1
UC Irvine,103.13878270384,98.09388938066,0.64031457047929,19–11,19,30,51.6,44.9,28.0,36.0,20.2,16.4,34.1,25.3,50.8,40.8,35.6,35.6,9.6,6.7,53.2,48.4,29.9,33.1,68.6,2020,-5.5719281830041,73.1,71.1
Furman,105.93568616629,96.59089464064,0.74307227958675,22–7,22,29,54.6,50.7,31.6,26.8,16.6,23.0,23.5,28.4,57.0,53.6,34.5,31.2,8.0,9.2,53.3,55.0,46.6,42.1,69.0,2020,-0.76025849891043,70.4,71.9
UAB,99.503203718468,100.3561015819,0.47548145670699,17–13,17,30,49.7,49.3,35.1,27.0,22.2,18.3,31.8,24.3,50.6,48.1,31.7,34.0,8.8,8.6,41.8,48.1,29.5,41.6,66.2,2020,-7.2255588097935,71.2,70.6
Tulane,100.9029812141,100.97111270131,0.49805941370839,12–18,12,30,47.8,52.7,34.2,29.6,16.9,23.0,22.2,31.2,46.3,54.0,33.4,34.0,7.8,9.2,48.0,62.9,40.3,43.3,69.3,2020,-9.1516528356538,71.2,69.4
FIU,102.75772459444,99.970637995774,0.5784030843301,16–13,16,29,51.7,47.9,29.3,30.5,20.4,21.3,30.2,35.5,52.1,50.6,34.1,28.6,15.4,8.5,50.5,49.3,41.4,35.7,73.0,2020,-6.22833662701,64.6,73.2
BYU,114.29661770115,94.434503506168,0.89982128201378,23–8,23,31,58.1,49.0,23.4,27.9,15.5,18.2,20.6,24.1,54.8,50.8,41.9,30.3,5.4,7.0,57.4,46.2,41.3,33.7,70.2,2020,2.7418524441708,69.7,69.7
Illinois Chicago,95.442577410678,98.422523907443,0.41251786858152,17–17,17,34,50.8,46.1,29.4,36.6,22.5,17.7,27.7,28.2,50.8,47.9,33.8,28.8,12.0,7.8,56.1,56.5,37.8,38.6,70.0,2020,-11.766668749715,67.8,66.2
Xavier,104.63266161527,90.527101508074,0.84094478286595,19–13,19,32,49.0,46.4,30.9,28.9,19.8,18.6,32.2,27.6,50.2,46.7,31.2,30.5,9.4,8.7,55.2,49.6,34.7,36.3,68.9,2020,0.33463500613974,65.8,72.7
Charlotte,97.592617517107,95.874841910081,0.55087823555462,16–13,16,29,51.6,50.4,38.0,27.6,20.6,20.3,21.5,23.7,51.9,52.1,34.0,31.9,10.4,10.6,52.3,50.1,36.8,39.9,66.2,2020,-6.9748423930851,70.3,67.7
Canisius,96.404340274546,104.7279876443,0.27840754908113,12–20,12,32,48.4,51.8,30.2,35.7,20.4,21.9,29.1,29.3,50.1,51.6,30.2,34.8,7.1,7.4,56.1,47.3,34.3,36.0,70.8,2020,-15.691300454514,69.6,70.5
Wake Forest,106.86855839929,100.52367221013,0.66904606187166,13–18,13,31,49.0,49.7,41.0,35.2,19.7,15.2,28.6,26.0,47.3,49.5,35.1,33.3,7.2,9.4,51.6,49.8,32.9,35.3,70.8,2020,-5.9669343385515,74.7,70.4
Florida Atlantic,98.68048489367,99.495720525516,0.47636377465377,14–15,14,29,48.5,50.5,26.9,29.3,18.8,20.7,28.7,26.9,49.1,50.0,31.8,34.3,5.8,6.9,47.3,46.5,42.1,37.2,69.3,2020,-8.9124888938399,70.2,69.4
Northeastern,105.13846648411,100.38375598974,0.62999486827654,17–16,17,33,54.8,51.7,25.6,30.6,17.9,19.8,24.4,24.2,54.3,53.2,37.1,32.9,5.3,7.2,51.3,43.0,40.2,38.0,66.8,2020,-10.696359531574,79.0,72.5
Robert Morris,99.023554276619,102.84930625156,0.3927107273532,19–14,19,33,51.4,50.4,26.0,31.7,18.7,21.4,28.2,29.3,49.6,51.5,36.1,32.3,5.8,9.5,64.1,50.1,39.6,36.2,66.9,2020,-9.2379757204147,67.6,73.1
Seattle,98.796316201384,103.07727683507,0.38040855969316,12–15,12,27,45.3,48.7,34.8,41.7,13.6,18.8,26.8,27.9,44.3,49.4,31.2,31.6,7.9,8.4,41.9,49.2,37.7,34.0,70.6,2020,-9.974969028851,77.0,73.4
Villanova,112.87475469604,93.118395877905,0.90138254151539,24–7,24,31,52.6,48.2,26.9,23.6,16.0,16.9,25.7,24.5,51.5,47.9,35.9,32.5,6.5,10.3,56.3,47.6,47.3,31.8,67.0,2020,6.7909385138299,75.9,70.2
Howard,93.039220073577,119.52928255728,0.05309012546909,3–28,3,31,48.2,53.9,33.1,34.7,20.7,18.5,25.7,36.9,45.9,55.0,34.7,34.7,9.0,7.4,54.6,61.6,37.2,37.6,70.9,2020,-24.182515607968,69.7,68.9
Utah St.,107.70255344465,93.15911644366,0.84134100217846,24–8,24,32,51.8,46.4,36.3,26.8,18.2,17.5,30.7,22.4,53.3,44.9,32.9,32.3,8.8,9.1,60.9,48.8,38.2,41.9,68.3,2020,1.2104600236786,76.3,70.4
Marist,88.593489503105,102.96010875125,0.15081062144333,7–23,7,30,45.9,49.3,29.7,39.1,20.9,20.6,25.9,25.2,42.4,47.7,34.1,34.2,9.9,7.0,49.3,57.8,40.0,42.9,65.7,2020,-20.049053597351,64.8,72.8
Portland St.,107.48290498976,107.35470786604,0.50343106576501,16–14,16,30,49.6,52.9,30.8,32.1,17.7,20.3,35.9,34.3,49.2,53.3,33.8,34.6,9.6,8.3,47.4,54.1,30.5,30.2,72.4,2020,-8.4505935982885,72.3,71.5
Denver,93.073170584008,105.63778246599,0.18904208277303,6–24,6,30,49.1,52.0,36.3,38.1,19.3,17.5,20.8,25.3,49.5,54.5,32.1,32.4,6.8,6.5,45.2,47.4,29.2,42.4,71.7,2020,-18.145505335441,69.2,76.1
Cal St. Northridge,105.05546257215,112.26794484603,0.3178652948153,13–17,13,30,51.6,54.7,30.4,29.0,16.3,17.3,25.2,32.0,49.4,52.4,37.3,38.7,8.3,8.1,50.7,54.5,33.9,40.8,71.1,2020,-10.765378126674,72.6,72.1
Maryland,110.29988131279,92.658284617396,0.88124483486819,24–7,24,31,48.6,46.1,37.7,24.2,16.7,17.3,31.5,26.6,50.1,44.5,31.1,32.5,11.8,10.9,55.0,54.7,43.1,38.1,67.9,2020,6.8552010612402,74.7,69.8
Rice,103.44144275917,106.148545414,0.42626932061559,13–17,13,30,51.5,53.0,34.3,29.8,18.8,17.6,24.4,26.6,52.0,55.1,34.0,33.2,5.2,10.4,56.4,50.7,50.7,39.8,71.1,2020,-10.645741939334,72.5,68.4
Abilene Christian,99.286702148633,96.917293053202,0.56899876876779,16–11,16,27,49.6,50.4,41.1,48.9,20.6,26.1,28.8,29.5,51.0,52.3,31.5,30.9,7.9,11.3,55.3,45.5,36.7,32.6,69.0,2020,-6.5374409305211,74.3,73.4
Rider,98.261010780007,101.26640784704,0.41423979695052,18–12,18,30,49.1,49.1,40.8,30.3,19.6,19.1,30.6,24.0,49.6,49.5,32.1,32.5,7.9,9.4,51.8,52.7,33.3,43.9,71.7,2020,-7.5085910474263,65.1,68.1
Boston College,98.002103747179,96.914027565281,0.53205441381586,13–19,13,32,46.5,50.5,29.1,29.9,19.6,20.8,25.4,30.7,46.7,50.8,30.8,33.4,7.1,9.3,54.3,52.3,40.5,37.2,70.1,2020,-6.9686441970018,65.9,71.6
Arizona,110.29745374305,90.303668067815,0.90887966826999,21–11,21,32,50.7,45.3,36.7,35.2,16.7,20.6,30.7,25.9,49.6,44.4,35.2,31.2,10.6,8.0,57.9,51.3,34.7,37.7,70.1,2020,0.81049049213822,73.2,73.1
Penn St.,109.89912817954,90.681944131891,0.90117542513275,21–10,21,31,49.5,46.4,31.0,31.8,15.8,18.6,29.2,27.6,50.0,45.2,32.5,32.5,12.1,8.6,53.2,49.3,39.6,32.9,71.7,2020,3.3994072091763,69.2,68.3
Hawaii,97.461425256607,98.298238912301,0.47544011154702,16–13,16,29,48.8,49.2,32.2,32.5,18.6,19.1,27.6,25.9,48.4,48.0,32.9,34.9,5.0,8.8,55.1,38.0,38.1,26.7,69.3,2020,-8.0835669450037,70.8,72.6
San Diego,92.893975556552,97.325496723501,0.36913596345496,8–23,8,31,45.9,50.1,31.4,31.9,20.2,17.9,24.8,27.6,45.9,51.1,30.6,31.9,8.3,9.1,50.1,47.0,34.4,31.6,71.2,2020,-13.266631066594,67.6,71.4
UC Davis,101.89818497131,108.42266248179,0.32877637860021,12–18,12,30,52.3,54.1,31.8,35.9,18.8,19.7,22.9,27.8,48.5,55.0,39.1,35.0,5.2,8.7,49.2,58.3,37.3,38.2,68.7,2020,-12.82981148459,78.5,71.8
LSU,116.45778791596,100.71050896011,0.84166982832778,21–10,21,31,52.7,49.4,35.4,26.4,17.6,16.6,35.1,28.5,54.7,47.8,32.7,34.5,10.6,8.3,44.9,48.4,34.3,41.4,70.7,2020,0.88072542374312,76.9,68.8
St. Francis NY,93.224677516069,105.41005509972,0.19580476751824,12–18,12,30,46.4,49.5,27.2,36.5,18.2,19.1,27.2,29.1,47.7,47.8,29.3,35.3,11.6,7.8,46.0,46.7,34.7,32.9,70.9,2020,-14.310175477538,73.0,71.2
Fresno St.,103.33438165067,102.19019786092,0.53196771112936,10–19,10,29,49.8,49.7,29.5,28.2,19.4,15.4,30.5,26.5,49.0,46.3,33.7,36.3,10.7,8.0,51.2,51.3,49.1,41.3,65.0,2020,-10.998819292274,71.7,75.8
UMKC,96.734133212311,101.36816150547,0.36862585986388,13–14,13,27,50.5,49.5,30.3,48.4,19.8,21.1,24.0,30.0,49.4,50.9,35.1,31.2,8.6,12.5,48.5,48.8,35.4,32.8,65.9,2020,-8.7264053206874,68.6,76.6
Baylor,112.90364976651,87.098801030213,0.95185311626161,26–4,26,30,49.4,45.2,30.8,30.8,17.8,22.7,35.8,29.8,47.5,44.4,35.1,31.1,12.5,12.9,54.1,52.6,36.9,35.0,67.0,2020,8.5366357018604,69.0,68.7
Oral Roberts,106.18447008064,104.59673904092,0.54320526388756,13–14,13,27,50.9,51.7,28.2,31.7,13.8,18.2,29.0,26.9,51.4,52.0,33.3,34.1,6.6,8.6,44.9,49.9,36.8,38.8,71.0,2020,-7.1874907552411,76.4,73.8
Ohio,102.29404055864,100.91471878075,0.53895084057021,15–15,15,30,51.3,49.1,29.6,32.8,18.7,18.1,26.6,24.8,51.3,48.5,34.2,33.3,6.8,7.7,56.1,47.6,42.8,40.5,68.8,2020,-8.2001620880781,68.8,78.8
Winthrop,102.54119420982,101.63251695018,0.52556828312376,22–10,22,32,53.0,50.7,36.3,41.9,19.1,20.0,34.8,24.1,54.1,52.0,34.4,32.3,6.7,9.7,54.4,50.3,43.6,37.5,72.6,2020,-4.9400291060235,63.4,67.0
Northern Illinois,97.471408971308,99.252566955271,0.44812486040985,17–13,17,30,47.2,47.2,27.4,32.2,18.0,17.0,30.5,24.3,45.2,48.0,33.7,30.8,8.5,8.7,41.0,51.7,36.8,43.5,65.6,2020,-7.2549535344554,67.6,72.4
Georgia Tech,101.05069977031,90.259994466444,0.78561146717406,16–14,16,30,49.8,44.6,34.8,35.7,22.9,19.3,29.2,28.9,51.2,45.7,31.0,28.3,11.6,9.0,53.3,51.9,29.7,33.0,70.7,2020,-1.9299325922782,67.3,71.5
Kent St.,104.79954984499,100.41906712254,0.62034664655818,18–12,18,30,52.3,48.0,28.9,34.4,18.4,19.4,30.0,30.4,53.4,46.7,33.7,33.5,11.0,6.0,49.8,51.2,40.3,36.6,69.5,2020,-5.6737964029036,72.8,72.7
High Point,92.620978980744,112.39440314514,0.09750738226617,7–23,7,30,45.7,55.6,40.5,36.0,21.6,17.8,31.2,28.7,44.7,53.2,31.7,38.9,11.9,10.1,53.6,61.1,35.2,46.6,67.2,2020,-18.195934208355,69.5,68.9
Weber St.,96.344235991514,106.8927733459,0.23239542065995,9–20,9,29,48.7,52.2,26.5,22.5,17.4,16.6,21.4,28.9,50.7,50.3,30.2,37.3,9.5,7.3,39.9,52.2,35.6,32.6,68.0,2020,-13.908787207203,72.6,72.4
Maine,91.675017748061,105.75699780459,0.16201898373826,8–22,8,30,46.2,49.9,26.8,32.8,22.9,18.6,28.2,28.4,49.3,51.3,28.2,32.1,11.2,7.9,61.6,54.3,43.2,45.4,66.4,2020,-16.150103862341,71.3,75.6
Sam Houston St.,99.132111846134,101.50764778385,0.43233559622312,14–13,14,27,50.7,50.5,32.1,44.7,18.8,24.3,27.3,30.8,49.8,52.2,34.8,32.1,8.5,8.7,54.6,54.3,35.3,42.3,71.7,2020,-8.5084413794694,74.1,74.0
Incarnate Word,90.99268278175,110.44923592701,0.097225958387534,6–22,6,28,45.7,53.0,31.1,36.0,21.9,20.5,27.5,34.1,46.8,53.2,29.1,35.0,6.4,10.2,51.8,58.2,36.8,33.9,66.9,2020,-17.830295968851,74.0,76.1
SMU,111.87025234528,101.75130462757,0.748436903241,19–11,19,30,52.1,49.2,31.7,28.2,19.8,18.7,34.1,29.0,54.7,47.4,32.3,34.4,9.6,9.2,60.6,59.6,42.8,43.0,65.5,2020,-2.5443357380755,76.2,73.9
Richmond,107.20574508293,94.168205791151,0.81625429497516,24–7,24,31,53.5,47.7,27.8,30.2,15.6,19.9,22.6,26.3,53.0,49.1,36.2,30.5,7.4,8.4,56.8,47.4,37.9,41.0,69.8,2020,1.1586168908604,77.6,68.1
Providence,107.15104006082,91.211875854898,0.86437637471324,19–12,19,31,47.3,47.4,35.9,37.4,19.3,21.4,33.7,28.4,45.9,47.9,33.2,31.1,9.6,8.9,58.2,51.3,36.6,36.9,69.4,2020,0.33944072911447,69.4,70.7
Louisville,113.64829705003,91.993454490768,0.91916072625525,24–7,24,31,52.5,45.1,32.2,29.0,18.0,17.4,32.0,25.0,50.1,45.1,37.6,30.1,7.9,9.0,53.5,47.2,38.0,41.0,67.7,2020,4.3380753772801,73.1,73.0
Davidson,110.74243934169,100.58199414643,0.75151144313423,16–14,16,30,53.4,49.4,31.5,32.7,16.5,17.2,24.6,24.8,52.0,49.1,36.8,33.2,7.6,9.1,55.9,50.1,44.4,37.0,65.4,2020,-5.0343637222765,76.2,71.0
North Florida,110.21976814764,109.17743810579,0.52729062273277,19–12,19,31,54.6,50.3,28.6,28.1,17.3,15.8,26.9,31.8,52.4,51.3,37.8,31.6,8.2,10.4,57.8,52.1,52.2,24.5,70.2,2020,-4.9501554771448,76.5,70.1
Missouri St.,102.55728862855,98.536573112162,0.61299719618441,16–17,16,33,49.8,49.6,28.7,33.2,19.7,18.2,31.9,22.7,48.1,49.0,35.4,33.8,7.7,7.7,46.4,46.9,33.8,38.7,68.8,2020,-8.9891312536667,74.9,71.2
Vanderbilt,103.91865059822,102.4593820205,0.54056869976765,11–21,11,32,50.2,52.7,41.4,36.8,18.4,19.6,25.4,29.4,50.3,52.7,33.3,35.1,8.7,13.0,48.0,50.7,44.3,33.8,70.2,2020,-10.019190338657,69.7,73.8
Washington St.,100.89177675344,96.033316501473,0.63820050765992,16–16,16,32,45.8,49.9,30.7,32.3,17.2,20.9,27.8,26.0,45.5,51.2,30.9,31.5,6.8,10.1,47.7,44.8,39.3,32.0,71.4,2020,-5.7449293597899,74.3,68.8
Akron,106.94307501703,96.989222694419,0.75463983485743,22–7,22,29,51.7,45.9,35.5,29.1,17.9,18.4,27.4,29.2,49.6,45.2,36.2,31.5,7.2,8.5,50.7,43.3,44.3,34.0,70.2,2020,-0.99188436935684,76.9,66.3
Bowling Green,103.19289692842,102.03196645679,0.5324815432806,19–10,19,29,47.6,48.9,28.1,33.5,15.1,16.4,28.1,26.7,45.3,48.1,34.3,33.4,5.9,8.1,46.3,39.7,36.6,38.2,70.8,2020,-3.8970804354259,75.1,68.6
Memphis,99.456779993584,87.714282491923,0.80920334451936,21–10,21,31,49.7,41.2,39.9,35.0,22.3,20.2,30.0,29.4,50.0,40.7,32.9,28.0,15.3,8.1,56.5,52.5,35.2,36.5,73.8,2020,-0.0076598410138467,67.9,68.7
Central Arkansas,95.981564836695,106.47682265255,0.2326569829714,9–21,9,30,48.5,52.4,39.9,34.8,23.0,17.8,28.8,28.9,49.8,49.9,31.2,37.8,12.2,9.1,58.3,53.8,40.6,36.9,74.2,2020,-13.662597273327,72.2,71.7
Murray St.,101.5413736891,97.421503517165,0.61687918905813,21–9,21,30,52.7,46.4,40.1,32.2,19.9,18.5,28.9,24.8,51.6,46.3,36.7,31.0,10.1,9.6,53.2,45.9,31.8,36.2,69.5,2020,-4.8455619510763,70.4,69.3
American,99.652212950117,102.50389478429,0.41958743608292,16–14,16,30,51.6,49.7,28.6,36.7,17.9,19.9,26.7,29.3,51.9,50.5,34.0,31.9,9.3,8.4,48.1,47.8,34.7,31.5,69.4,2020,-10.136855676563,70.3,69.8
Notre Dame,109.16362282428,96.923247046756,0.79700467354557,20–12,20,32,50.4,47.5,25.0,19.7,14.2,16.8,26.9,28.1,49.4,45.8,34.5,33.7,9.2,9.2,62.1,50.7,45.1,36.2,68.9,2020,-1.1319624138809,73.5,72.0
Creighton,118.19602409362,95.102392401738,0.9241410436262,23–7,23,30,55.2,48.4,28.8,23.4,15.9,17.6,23.9,30.2,53.0,48.9,38.7,31.8,6.6,9.4,56.1,51.0,42.7,38.4,69.1,2020,6.0975400982328,74.9,70.0
Duke,114.25757261341,90.163247158994,0.93840404335899,25–6,25,31,52.6,45.7,35.6,30.9,17.8,20.2,34.8,28.0,52.5,46.0,35.2,29.9,13.6,9.0,52.1,46.8,31.5,26.7,72.5,2020,5.0926252777098,72.0,67.1
Indiana St.,105.20699349971,99.145745318381,0.66427338096305,17–12,17,29,51.7,50.6,32.3,33.5,16.9,19.1,23.6,25.7,49.3,52.3,37.5,31.8,9.9,7.5,50.9,52.3,34.2,36.8,67.2,2020,-4.2383626607951,71.3,69.8
UCLA,108.09854477244,98.114046614118,0.75296640572941,18–12,18,30,48.4,50.9,37.6,35.2,19.5,19.4,34.5,25.4,48.4,46.9,32.2,38.3,9.9,8.4,53.6,47.7,33.5,38.0,65.7,2020,-1.0421414645007,71.9,72.4
Pacific,102.18952032193,97.178640588179,0.64065293721487,21–10,21,31,49.5,48.1,34.0,41.6,18.2,18.1,33.0,21.3,48.9,46.3,34.1,34.3,11.9,6.4,45.8,40.6,28.0,35.2,65.6,2020,-2.8171135211653,67.1,71.1
Texas A&M,98.412431211257,95.957578305521,0.57211870235563,16–14,16,30,46.4,49.2,41.1,26.0,21.3,22.4,31.3,31.8,48.0,49.2,29.4,32.7,10.4,12.6,52.5,63.9,41.0,50.3,65.2,2020,-3.9068104201731,67.8,75.0
North Texas,109.7532833342,98.774219302132,0.77066692588981,18–11,18,29,55.3,49.8,29.4,38.8,20.6,20.7,29.3,27.7,54.6,47.8,37.5,35.5,8.7,9.9,49.5,46.5,40.9,36.4,63.8,2020,-3.4843106082679,76.9,69.1
Nevada,108.48890199464,98.628310599776,0.74947789464116,19–12,19,31,52.9,47.0,28.3,36.5,16.7,15.2,25.2,24.4,49.5,48.8,38.3,29.8,10.5,7.5,55.0,50.9,42.9,44.2,71.9,2020,-3.700954372837,75.3,71.7
UTSA,102.99546697384,106.24553990072,0.41161808755423,10–19,10,29,48.1,52.2,26.4,38.0,17.0,18.2,26.7,26.4,45.5,51.6,34.4,35.4,5.9,9.8,44.4,49.0,42.8,39.6,73.7,2020,-12.203509021789,77.8,71.2
Hartford,92.89146208687,99.827547253415,0.30403787159211,16–15,16,31,48.6,46.0,30.3,29.5,19.6,18.7,22.8,31.0,46.4,49.2,34.6,27.2,6.6,9.6,55.5,52.9,40.2,38.6,69.0,2020,-10.706712576197,70.6,69.8
Mississippi Valley St.,87.742649390201,117.8173961493,0.032629328541413,3–27,3,30,43.0,54.0,22.9,36.1,18.2,17.6,23.5,35.9,42.2,55.5,29.4,34.1,6.6,7.7,41.7,59.4,41.2,34.6,78.2,2020,-22.236105819467,64.8,68.4
Gardner Webb,100.33107734685,105.49110679619,0.35968343930362,14–16,14,30,51.8,49.4,34.8,31.4,18.1,17.6,27.4,30.0,50.0,49.2,36.4,33.1,13.3,8.2,53.3,55.9,38.9,42.2,66.9,2020,-10.951763063038,68.9,71.2
Norfolk St.,92.881013645372,100.68603036201,0.28334895078678,13–14,13,27,47.0,47.2,33.3,40.5,20.9,21.6,30.7,28.8,47.3,47.8,31.0,30.9,7.0,9.5,52.6,59.7,42.0,40.7,68.0,2020,-10.515553023063,71.7,67.9
Chattanooga,104.79489414352,102.7137044094,0.55741667217807,18–13,18,31,52.5,51.1,29.2,27.3,17.5,16.9,25.9,24.6,51.8,52.7,35.7,32.2,4.1,9.6,51.1,46.6,41.7,36.8,67.7,2020,-6.4644243657485,70.8,69.9
Georgia Southern,99.795031897102,98.425278040579,0.53965119139859,18–13,18,31,50.2,49.5,36.2,27.6,18.3,20.7,26.0,28.7,51.5,51.9,32.2,30.4,9.5,6.5,45.1,51.2,39.6,37.3,72.5,2020,-6.6629447196552,67.7,70.8
Northern Arizona,100.71785998783,106.45708264387,0.34585351538961,14–14,14,28,49.7,53.5,31.3,28.0,17.1,18.5,26.8,26.3,48.1,52.8,35.3,36.4,5.6,7.2,50.4,52.3,33.9,36.9,67.1,2020,-9.0035339872724,70.8,73.3
