UC Santa Barbara,104.38871004456,104.44371584785,0.49848547270607,19–10,19,29,51.1,51,37.2,30,18.3,19.1,31.3,25.7,51.2,50.6,34.2,34.5,7.2,7.3,55.7,47.1,35.4,35.9,65.2,2020,-5.6589821247633,74.9,71.1
Nebraska,100.8290395881,99.43007821081,0.54008255629403,7–25,7,32,46.8,51.5,29.0,21.8,16.0,18.7,22.3,33.0,46.3,52.5,31.8,33.3,6.1,13.7,54.2,52.0,39.6,38.9,73.8,2020,-10.357019289791,60.3,66.7
Yale,105.76683483048,95.308455230996,0.76805523954746,21–7,21,28,53.8,46.5,31.2,25.7,18.5,16.6,25.8,21.3,52.7,46.9,36.9,30.6,9.2,9.5,56.0,50.4,42.0,40.1,68.1,2020,-0.37202575041723,71.9,73.3
Tennessee Martin,104.18435222866,121.52350833844,0.14549551626505,7–20,7,27,50.9,58.4,32.5,28.2,18.5,16.9,30.4,34.4,51.4,58.1,33.3,39.2,6.7,8.4,43.9,60.7,38.1,41.5,69.4,2020,-15.055626942279,75.3,69.8
Morehead St.,93.711000007844,106.0770890131,0.19381161360037,11–19,11,30,47.2,49.7,31.5,29.2,18.1,17.3,27.9,28.3,50.6,50.0,27.3,32.7,11.1,12.5,51.2,46.7,34.4,37.2,68.1,2020,-14.326917849453,63.8,70.7
Tennessee,105.32401667459,93.541089207559,0.79646865694731,17–14,17,31,48.8,45.9,37.3,35.3,20.5,19.6,30.5,30.1,49.9,44.0,31.3,33.1,15.6,8.8,62.7,44.7,36.1,34.6,65.9,2020,-2.103043233771,74.9,70.6
Texas St.,105.11110186954,96.49329630566,0.72785368695545,19–11,19,30,48.9,46.9,35.2,39.0,16.6,21.2,29.6,29.8,49.4,46.2,31.8,32.1,8.9,8.2,55.5,49.8,28.4,35.9,66.0,2020,-4.8515121147644,75.2,71.8
Jackson St.,92.05910623086,100.72231536843,0.26225705537153,13–17,13,30,45.2,48.6,35.6,43.6,18.2,22.8,26.6,29.7,47.6,47.7,26.3,33.8,10.0,7.9,44.0,51.5,28.7,32.1,69.5,2020,-12.050936223994,66.9,71.6
Mississippi,101.80335106137,95.659522428286,0.67169237750168,15–17,15,32,48.6,47.7,36.8,40.7,18.9,19.6,26.4,27.8,48.9,49.7,31.9,29.2,8.0,10.4,53.7,55.2,33.7,34.6,68.7,2020,-5.5096142594399,73.0,74.0
Wyoming,91.790741801599,98.833534591063,0.29940274717129,8–24,8,32,48.0,50.1,30.5,36.8,18.6,18.9,14.2,28.6,48.3,50.4,31.8,33.1,6.1,9.0,52.3,50.2,46.4,41.9,67.1,2020,-14.874874874643,73.0,69.5
Minnesota,110.72246452616,93.396553485059,0.87620591303495,15–16,15,31,49.4,45.6,27.5,28.0,16.7,15.8,31.3,27.9,48.6,45.4,33.7,30.7,11.3,9.9,58.4,52.6,40.7,31.2,67.6,2020,-1.519020284574,69.1,70.7
Illinois,109.17049772622,92.639302848542,0.86855812461478,20–10,20,30,48.3,47.0,32.2,23.9,17.9,16.6,35.6,25.7,49.6,45.8,30.3,33.0,7.1,8.1,50.0,46.5,30.6,32.5,67.0,2020,3.0079354497206,72.6,72.2
LIU,96.651911289134,105.0938763033,0.27628047764525,14–18,14,32,51.4,50.0,33.4,28.5,19.0,18.7,21.6,31.2,51.4,50.3,34.2,33.1,8.2,11.0,52.7,51.4,45.4,36.0,73.5,2020,-13.046850425115,71.3,71.5
UTEP,95.847340991827,96.885843432305,0.46905662326696,14–15,14,29,47.3,47.4,33.0,33.0,19.6,19.2,23.3,26.4,49.0,48.8,29.9,29.9,8.5,8.1,54.0,48.5,40.8,36.4,68.0,2020,-8.7454464152137,75.4,70.8
Loyola Chicago,102.4223765124,94.840224852865,0.70775037548427,20–11,20,31,54.9,52.2,38.9,23.5,19.4,23.6,21.3,23.6,55.3,49.8,36.0,36.9,5.2,10.4,57.2,53.9,31.2,42.8,66.1,2020,-4.2561567113698,65.1,67.2
Texas,102.04413012972,91.387770645764,0.78046488258816,19–12,19,31,49.9,46.9,22.0,35.3,20.5,20.8,26.7,32.2,49.7,46.3,33.5,32.2,11.0,9.6,48.4,43.7,42.8,28.2,66.7,2020,0.9939856750848,68.5,66.0
Maryland Eastern Shore,80.560151230197,107.53268697553,0.034854604171029,4–27,4,31,40.5,51.0,25.7,36.6,21.1,20.4,26.2,31.0,42.5,51.3,25.0,33.7,9.0,10.6,52.6,54.4,39.7,38.7,68.5,2020,-20.884708121277,63.1,69.8
Western Illinois,97.28289889038,113.46064983359,0.14565703681757,3–21,3,24,48.5,55.7,21.7,35.0,15.5,15.1,21.2,26.2,44.7,55.1,36.6,37.7,5.8,7.2,36.6,42.7,37.4,35.6,72.2,2020,-16.923413858258,79.6,75.8
Fairleigh Dickinson,100.40656399578,111.5431304083,0.22976950641174,10–19,10,29,51.1,52.5,29.8,31.9,18.5,18.0,26.5,31.7,49.7,52.8,35.7,34.7,9.0,8.7,45.6,56.4,36.1,39.8,69.3,2020,-14.498083119302,72.1,70.0
Cornell,100.00253954922,108.8095402863,0.27475305214494,5–20,5,25,49.8,53.1,26.8,31.8,17.9,18.3,24.5,29.9,50.5,52.3,32.5,36.1,7.9,10.5,55.3,54.7,39.2,40.8,65.8,2020,-14.176370230901,70.5,71.1
West Virginia,106.17256218667,86.739711515974,0.91090779910293,21–10,21,31,46.5,44.6,40.5,37.1,20.7,22.4,40.1,27.6,48.0,45.4,28.6,28.8,10.5,8.1,49.5,47.6,29.6,37.5,70.1,2020,3.3765722763289,64.2,71.5
Cleveland St.,90.917626356318,104.32456298414,0.17053238085266,10–21,10,31,44.5,50.0,38.7,39.5,22.2,20.6,32.2,33.1,45.1,49.1,28.4,34.2,7.4,11.2,50.4,55.2,22.4,38.1,68.1,2020,-15.062091105821,66.9,72.2
Southern Illinois,97.196091001504,96.356628533171,0.52491796924831,15–16,15,31,49.5,49.1,33.6,25.3,19.4,21.0,20.6,29.9,48.3,49.4,34.1,32.4,5.7,11.7,52.9,53.2,41.2,35.0,64.8,2020,-8.7753222890169,73.1,69.6
San Diego St.,112.12975459503,90.681533527264,0.91993648336839,29–2,29,31,54.6,45.2,28.3,30.6,16.2,21.3,28.2,25.4,53.0,45.3,37.9,30.1,8.8,5.8,54.8,54.0,42.2,42.4,65.5,2020,6.6410349949895,77.3,72.6
Nebraska Omaha,101.43971383254,105.66701650891,0.38472904200496,15–16,15,31,49.9,52.6,27.6,29.5,17.0,16.0,27.2,26.7,49.4,51.5,34.0,36.1,8.6,7.5,43.6,53.5,30.2,39.7,70.0,2020,-8.807634698536,71.3,73.6
DePaul,101.97087466163,93.611105936653,0.72783964125856,15–16,15,31,47.9,48.8,33.3,35.4,20.4,22.2,31.3,30.2,48.4,47.9,31.1,33.4,14.7,8.9,52.3,57.6,30.4,41.3,71.2,2020,-2.5577609030176,65.7,74.4
UT Rio Grande Valley,96.748328338976,104.80850144801,0.28490673161878,10–16,10,26,46.8,53.1,35.1,44.2,18.0,23.5,27.6,30.0,46.1,51.1,32.4,37.8,10.3,5.5,54.4,59.3,29.8,36.0,71.1,2020,-10.654391083244,73.1,72.8
Chicago St.,84.581812965875,119.42034578357,0.01858394076895,1–25,1,26,45.5,57.6,42.2,42.5,26.5,16.0,20.6,31.9,45.4,55.4,30.4,40.6,7.0,6.4,48.9,60.2,36.0,40.5,70.1,2020,-20.05984042961,72.5,73.8
South Dakota,106.3354488988,107.57761074257,0.46665976152975,17–12,17,29,54.6,52.2,40.8,32.2,15.1,14.9,19.3,22.1,52.9,50.7,38.8,36.6,6.6,7.1,49.0,42.7,32.9,34.2,70.6,2020,-7.117541125718,75.3,73.7
Montana St.,95.421215886793,99.760388110463,0.37486354661885,14–15,14,29,49.0,48.3,38.4,30.8,20.6,15.9,22.4,25.0,49.8,48.4,31.5,32.1,7.0,10.4,48.2,50.3,32.5,40.6,68.2,2020,-9.6668989854371,74.1,70.2
Oklahoma St.,105.07435842822,92.873135492268,0.80525833410526,18–14,18,32,47.8,46.7,35.2,33.1,19.4,20.6,29.5,29.0,48.0,48.3,31.5,29.9,12.1,9.0,50.1,56.2,33.7,44.4,69.1,2020,-0.010935443072917,73.4,72.4
Wagner,96.791365237727,112.67630666513,0.14835574379039,7–21,7,28,46.5,54.0,29.6,45.9,19.6,18.7,30.1,29.2,46.9,51.0,30.5,38.9,7.1,8.9,52.4,60.9,37.0,41.6,68.5,2020,-16.433134784794,72.7,70.6
Bethune Cookman,94.030920264165,104.59115277504,0.22723224744797,13–14,13,27,46.4,48.3,37.4,38.8,20.1,20.4,29.6,30.9,45.9,51.6,31.7,28.0,6.3,7.6,45.9,50.1,31.6,34.5,73.7,2020,-10.064802439211,70.0,66.8
Wofford,103.73111093076,102.56319407716,0.53250754199521,17–16,17,33,53.5,51.6,25.7,31.8,17.9,17.8,25.0,24.5,55.4,52.8,34.3,33.3,8.4,8.6,50.2,50.8,47.8,43.6,66.3,2020,-8.1326596665306,70.9,71.9
Cal Poly,93.850270023965,107.37313735672,0.17537415850973,5–23,5,28,47.3,52.6,33.7,43.4,19.1,18.4,22.8,28.6,45.5,50.8,34.0,37.3,6.8,8.6,42.5,55.0,33.6,35.5,69.0,2020,-16.464941242075,68.0,72.9
Towson,104.2288786118,102.46135890193,0.54901463278137,17–13,17,30,48.7,48.7,34.9,31.0,18.1,15.7,32.4,26.9,46.9,48.5,34.8,32.7,9.2,7.1,46.4,52.4,33.7,43.8,65.9,2020,-6.9751781388774,77.8,74.2
Delaware St.,92.563548967049,116.31434890245,0.067445258734279,5–25,5,30,47.0,54.0,33.5,43.8,19.8,18.7,26.0,30.0,47.4,55.3,30.9,34.8,6.2,9.1,40.2,57.1,39.3,40.9,75.3,2020,-22.003179606049,68.5,71.3
Prairie View A&M,94.157756778353,99.775432678833,0.33929690675607,17–13,17,30,47.4,47.8,40.5,49.2,20.2,23.7,27.9,28.1,48.1,50.6,30.3,28.7,8.8,7.8,57.7,53.8,26.7,37.3,71.3,2020,-7.5788846868313,71.2,69.6
Alcorn St.,95.255302800531,110.99469976659,0.14696572873106,11–15,11,26,47.3,51.4,31.1,37.1,20.6,18.0,27.7,28.2,44.7,51.6,34.2,34.0,7.9,8.8,48.2,51.5,38.4,31.9,70.7,2020,-11.144054851761,74.8,63.5
Liberty,104.4294100965,93.950381841003,0.7713698526103,28–4,28,32,54.4,45.6,32.0,28.6,15.2,19.4,23.9,21.3,55.7,45.9,35.0,30.0,8.4,5.8,51.7,44.5,40.0,39.3,62.1,2020,-0.34463133636637,71.2,69.5
UNC Wilmington,91.012110279193,103.24561832849,0.18994624761466,7–22,7,29,45.9,51.0,32.5,33.0,18.9,17.9,22.9,29.1,45.2,52.2,31.5,32.8,8.4,7.2,47.8,49.9,32.6,38.2,69.1,2020,-15.940237931022,71.5,68.6
Presbyterian,95.701881330532,112.42194268848,0.13566831029269,8–22,8,30,50.2,53.8,35.7,37.1,21.9,16.9,26.4,27.4,50.9,53.1,32.5,36.4,5.5,10.2,51.2,54.3,36.1,44.3,67.6,2020,-17.74165594929,71.8,71.3
Michigan,111.53732343992,91.788466384253,0.90387443666301,19–12,19,31,52.8,46.9,26.7,26.4,15.3,16.1,25.0,25.5,54.1,46.3,33.9,32.3,10.3,7.3,52.7,39.4,39.1,28.3,69.4,2020,2.8005334357993,71.7,69.3
East Carolina,97.857090727676,102.52589791584,0.36912238435161,11–20,11,31,46.7,50.1,36.8,40.2,19.2,18.7,27.2,26.4,49.0,49.7,28.1,33.7,9.0,8.3,57.2,56.4,32.8,42.8,71.3,2020,-12.042486296356,72.2,66.9
Northwestern,104.24051574045,98.620173056899,0.65416277957784,8–23,8,31,46.9,49.2,25.8,28.6,15.6,15.8,22.0,29.3,46.9,47.9,31.2,34.0,9.6,8.9,57.1,62.5,33.9,42.4,67.3,2020,-8.956477070519,73.1,70.6
Eastern Illinois,97.335082070825,101.75286611178,0.37508654313836,15–15,15,30,50.5,49.1,29.4,33.9,17.4,21.4,28.2,28.9,50.3,46.9,33.8,35.8,11.2,7.4,49.4,50.5,32.5,32.4,69.9,2020,-10.54809852959,65.6,73.9
Buffalo,102.97505584335,101.00652659082,0.55526551258729,19–12,19,31,48.8,48.9,27.4,30.4,18.4,19.0,34.7,28.8,49.8,49.8,31.5,31.3,10.9,9.2,50.5,47.1,37.6,34.2,74.7,2020,-5.7048380260755,68.4,73.3
Northern Kentucky,99.6691352841,99.893733551971,0.49352901425646,21–9,21,30,49.5,46.5,33.4,31.0,18.0,20.2,29.7,31.9,52.4,47.7,30.6,29.6,5.0,6.4,54.1,52.5,45.3,34.1,66.4,2020,-4.2858285929347,70.1,67.6
Valparaiso,102.05243027225,101.83603478012,0.50610241860705,18–16,18,34,50.7,51.8,26.8,31.7,18.1,20.0,26.1,27.4,50.4,50.3,34.0,36.5,9.1,7.4,56.9,51.9,40.3,34.8,70.1,2020,-7.5011359747459,71.7,68.8
Elon,99.766642670465,107.61467266582,0.29508457268628,10–21,10,31,49.6,52.6,27.9,42.1,17.3,17.4,22.9,25.9,46.4,50.6,35.2,36.9,5.6,10.2,54.0,53.1,49.3,41.6,66.8,2020,-14.564875105612,73.6,74.4
Appalachian St.,96.795431186011,99.768470931225,0.41389108217441,16–15,16,31,48.4,49.8,41.2,27.3,19.5,20.3,26.9,27.7,50.3,50.6,30.2,32.4,6.5,8.2,48.9,55.5,38.5,38.9,68.0,2020,-7.798652694928,67.0,72.0
North Alabama,93.607462312102,103.95552510617,0.23044323183788,11–17,11,28,47.9,50.0,39.7,40.8,21.4,19.3,27.9,26.3,46.6,49.6,33.5,33.8,6.2,11.1,45.4,43.2,36.3,34.1,70.8,2020,-11.58015354076,69.2,69.6
Oklahoma,106.67748308053,92.734852217307,0.83351631583321,19–12,19,31,48.2,46.7,31.3,19.7,16.0,16.7,23.4,27.4,48.6,44.2,31.8,33.6,11.6,7.1,47.9,46.7,38.9,40.1,70.5,2020,2.1332619613807,76.6,71.1
Mississippi St.,111.78396120813,98.466829150594,0.81134235448085,20–11,20,31,51.5,48.1,39.5,31.6,20.6,17.1,37.0,28.3,51.9,48.8,33.6,31.2,14.0,7.4,51.1,50.5,28.0,36.2,66.9,2020,-0.49897426157207,75.4,73.3
St. John's,105.42488970801,93.34093105579,0.80218554494733,17–15,17,32,45.9,48.2,30.0,36.2,15.1,22.7,30.0,31.4,44.9,48.7,32.1,31.7,11.6,9.6,54.3,57.6,31.3,42.2,73.8,2020,-2.4995150998211,70.2,68.2
Long Beach St.,93.630077422001,103.67583675368,0.23648460822395,9–21,9,30,48.2,52.2,33.2,29.9,22.0,19.7,24.6,31.2,46.2,50.6,35.3,36.4,11.8,6.9,45.0,58.7,29.6,40.0,71.9,2020,-13.224029393589,69.1,71.5
Samford,97.60691113592,111.21423074096,0.18229646838806,7–23,7,30,48.0,55.8,34.9,24.5,20.8,18.2,28.3,33.6,46.8,54.8,33.6,38.0,9.1,9.0,44.3,62.4,32.8,45.3,73.4,2020,-16.178623502493,74.7,68.5
Eastern Washington,102.62765607759,101.15953209554,0.54133035400002,21–8,21,29,52.0,49.1,29.6,33.7,17.7,18.5,27.3,27.0,52.2,48.0,34.4,34.3,8.2,9.2,58.8,54.7,42.4,30.8,73.9,2020,-2.0755523138644,68.7,70.4
Kansas St.,100.78747820196,93.205901255348,0.71081292593091,11–21,11,32,47.5,49.6,34.7,38.8,21.3,24.3,29.6,30.2,47.9,49.6,31.3,33.0,7.9,12.0,55.1,52.8,39.1,40.1,67.8,2020,-7.2730718789813,66.1,70.1
Pepperdine,106.86437932367,102.88600249671,0.60737653163685,16–16,16,32,50.0,52.8,33.0,34.7,17.4,19.0,26.9,27.8,48.4,50.3,35.1,38.1,10.1,7.0,56.5,57.4,37.5,36.5,71.7,2020,-6.2411789498565,79.2,71.5
Charleston,103.3801132442,102.73758591729,0.51791676432377,16–14,16,30,51.1,49.1,32.3,32.5,16.3,17.7,22.7,29.3,50.3,48.7,34.9,33.2,7.2,9.0,44.5,50.6,40.1,37.6,66.6,2020,-7.4432186823404,76.3,74.4
Grambling St.,92.091062321823,103.67690945962,0.20379086683504,13–15,13,28,47.6,48.5,38.8,36.4,20.3,20.0,28.1,29.2,48.6,47.7,30.0,33.2,10.1,8.1,50.1,59.5,27.7,38.4,69.3,2020,-10.940983371652,67.6,68.2
Texas Southern,97.109128674813,107.42868185672,0.23841191670569,15–16,15,31,45.9,50.3,41.1,34.3,21.0,19.6,31.8,30.4,45.9,49.2,30.5,34.9,7.1,9.7,43.7,53.4,28.6,34.9,73.5,2020,-8.9448381035149,71.1,72.0
Colorado,107.11522462545,92.213608615094,0.8484724457092,21–11,21,32,50.5,46.9,36.2,26.1,19.2,19.4,30.3,23.9,49.1,44.8,35.1,34.2,7.8,8.6,54.3,46.4,38.6,32.1,68.9,2020,0.68820862644158,73.6,71.1
VMI,98.69927094776,106.73089639976,0.28911608155103,6–24,6,30,50.4,50.8,21.8,39.4,18.5,17.5,26.8,28.5,48.6,52.3,34.8,32.3,6.9,9.9,62.6,54.3,50.6,39.9,68.7,2020,-18.139722846255,70.5,73.3
Auburn,110.06322985345,94.145144987774,0.85772226277998,25–6,25,31,50.0,47.1,43.8,33.9,17.9,18.7,35.3,27.4,53.3,46.2,30.6,32.5,12.9,9.3,49.1,45.6,44.1,36.3,70.0,2020,4.6076493983124,67.4,71.7
New Orleans,98.540473971999,113.03179499732,0.1711043720282,5–21,5,26,48.4,56.1,40.3,39.7,20.3,20.6,27.6,34.2,48.2,56.7,32.6,36.7,5.4,10.8,53.6,56.3,26.8,33.6,70.4,2020,-15.506639173613,74.1,73.0
Idaho St.,99.016737825686,110.19298761921,0.22620591211343,6–22,6,28,50.0,53.8,35.8,26.0,20.3,16.2,29.2,28.6,49.4,55.5,34.1,32.9,5.8,9.0,45.1,41.8,33.6,27.4,67.9,2020,-16.629451336011,66.3,76.3
Columbia,94.421078373611,104.18836007678,0.24378944736969,5–24,5,29,46.1,52.3,22.5,25.7,15.9,16.3,20.1,25.1,46.9,53.9,29.8,33.3,8.0,10.5,43.3,49.7,36.2,39.8,70.0,2020,-17.465168914201,72.8,67.6
IU Indy,97.828069452392,114.78111614718,0.13730251374004,5–25,5,30,47.9,54.4,32.2,29.5,18.8,17.1,28.7,33.5,46.2,53.0,33.7,37.8,5.9,10.2,54.3,55.8,38.8,38.9,71.4,2020,-19.356286548493,64.7,72.4
Western Carolina,105.88253658163,105.2322527192,0.51770402205799,17–12,17,29,54.6,50.5,38.4,31.2,19.8,16.5,28.4,25.6,54.0,53.0,36.8,31.3,4.9,11.7,53.6,45.8,45.4,41.2,72.2,2020,-5.3755057233721,70.9,72.9
Eastern Kentucky,94.587379000811,102.54192757697,0.28320909753347,14–17,14,31,46.5,51.7,32.5,36.3,18.9,23.3,24.9,33.6,46.2,53.7,31.3,32.1,5.5,8.8,44.3,54.4,39.1,35.0,75.2,2020,-11.471590689858,72.3,73.1
Penn,102.83544519753,99.120652137019,0.60422748259948,15–11,15,26,52.3,47.6,24.6,25.0,17.3,16.7,22.8,28.4,55.0,45.9,32.6,34.3,7.5,9.2,53.4,40.3,43.9,30.5,70.9,2020,-4.4877697806761,66.4,71.9
South Carolina St.,94.921779462037,113.44077562451,0.11409090511641,9–18,9,27,46.7,53.0,39.7,38.9,20.5,17.6,30.3,28.2,48.4,54.6,28.5,33.4,4.9,8.9,46.5,46.0,29.6,35.2,67.7,2020,-14.453481727566,74.5,67.4
Idaho,92.200915196724,105.04758003019,0.18241085715814,6–24,6,30,47.6,51.8,30.5,29.3,21.1,15.8,24.1,26.3,46.8,53.6,33.3,32.7,5.8,7.2,48.7,53.7,25.6,39.0,69.5,2020,-19.083130146212,66.7,69.0
Stony Brook,95.631717788752,98.020895576655,0.4295283930129,19–13,19,32,47.7,46.3,33.3,27.4,20.7,18.4,28.4,27.3,45.9,43.3,33.5,33.6,13.1,8.5,46.8,57.8,42.9,41.8,70.5,2020,-7.2217292787683,72.2,69.3
Evansville,96.281540823119,105.29368615178,0.26328118937714,8–23,8,31,48.6,52.8,32.4,33.3,18.4,17.2,19.9,25.6,49.2,52.5,31.9,35.6,5.6,7.5,53.2,41.2,42.6,29.5,68.6,2020,-16.046541149921,72.8,74.7
Saint Peter's,93.144984835182,96.698252429127,0.39399790427588,18–12,18,30,46.0,46.1,38.0,40.8,23.4,22.0,35.6,27.4,43.5,44.9,34.2,32.1,13.6,12.9,46.7,54.1,32.5,36.0,68.5,2020,-7.6954394775606,72.3,71.8
Virginia,98.029759079347,84.042963401565,0.85450044985547,23–7,23,30,46.9,43.1,26.6,21.6,20.1,19.3,26.4,23.2,47.8,42.5,30.3,29.3,16.5,8.6,54.8,47.3,37.0,42.7,60.2,2020,3.7933374623015,71.7,68.8
UCF,102.65382869498,96.767513040918,0.66353507185676,16–14,16,30,49.4,47.8,30.9,29.4,19.9,20.6,28.8,30.5,49.9,48.0,32.3,31.7,8.0,7.3,54.7,58.0,38.5,36.8,68.5,2020,-5.329064706927,71.1,74.9
Drexel,98.547495429063,104.64095197576,0.33404236932782,13–19,13,32,50.5,50.1,28.8,29.6,21.4,16.0,29.8,26.5,49.0,51.1,35.3,31.9,6.6,9.4,58.1,45.1,37.0,30.3,68.3,2020,-12.859956091271,70.7,75.7
Charleston Southern,94.05860562012,107.14918466894,0.18264984317941,12–18,12,30,48.4,52.6,25.3,28.8,18.8,18.6,22.8,30.1,48.9,53.8,31.8,33.7,6.9,8.8,53.3,54.3,43.8,36.6,67.6,2020,-13.483133591035,75.7,71.5
Northern Iowa,110.85449471966,98.261375946182,0.80007380597698,23–6,23,29,54.8,48.5,27.6,25.8,18.6,15.6,28.9,22.5,52.6,47.2,38.6,33.7,6.4,7.4,45.6,43.9,41.4,36.7,66.5,2020,0.88851807064384,75.6,68.3
South Carolina,103.87274792244,93.031035031108,0.78034609514819,18–13,18,31,48.6,45.2,36.8,53.0,18.1,21.4,32.1,28.6,49.5,45.7,31.0,29.6,13.3,8.4,53.5,54.3,29.7,39.8,73.7,2020,-2.4634487488699,62.8,73.1
Lamar,95.82119828455,99.940957432845,0.3812844470916,14–15,14,29,48.0,50.9,34.9,27.6,20.2,22.6,28.9,32.5,47.1,49.9,33.3,35.0,10.9,8.5,51.2,53.1,30.7,37.5,70.2,2020,-10.263465344833,71.7,69.3
Kentucky,110.94411675159,93.669278509532,0.8750588272793,25–6,25,31,50.7,45.3,40.7,32.1,18.1,17.3,30.9,28.5,50.4,44.9,34.3,30.7,13.6,7.7,52.1,46.7,26.6,38.4,68.4,2020,5.0710394428908,79.8,68.8
Lafayette,99.509589468643,104.36057422607,0.36647332166242,18–12,18,30,52.1,48.9,23.8,22.1,17.8,14.3,23.4,27.2,53.4,49.8,33.6,31.6,10.9,6.1,58.8,43.8,43.4,35.8,67.6,2020,-7.6538295710983,73.6,68.1
North Carolina Central,92.2394926247,103.22919202954,0.21509582371743,15–13,15,28,50.5,48.5,35.8,33.7,22.6,22.8,28.5,32.9,52.9,50.1,30.9,30.7,7.3,8.8,52.1,51.6,36.5,38.7,67.0,2020,-8.4560074223137,65.4,70.0
Wisconsin,109.26885518759,90.960071609001,0.89177426541571,21–10,21,31,50.3,46.4,26.9,25.3,15.4,16.9,24.1,25.9,48.3,44.9,35.2,33.1,9.7,9.6,51.1,47.8,44.5,32.5,64.3,2020,4.185770035557,76.4,69.0
